record_type,identifier,qualified_names,declaration_kinds,header,line,declaration_sites,external_use_count,external_file_count,direct_reference_file_count,inferred_transitive_file_count,unresolved_reference_file_count,explicit_include_count,explicit_include_file_count,unqualified_include_count,unqualified_include_file_count,cmake_dependency_count,disposition,confidence,notes
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Asset/SimpleAsset.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Asset/SimpleAsset.h,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Asset/XmlSchemaAsset.cpp,7,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Asset/XmlSchemaAsset.h,7,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/AzFrameworkConfigurationSystemComponent.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/AzFrameworkConfigurationSystemComponent.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/ComponentAdapter.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/ComponentAdapter.inl,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/ConsoleBus.cpp,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/ConsoleBus.h,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/NativeUISystemComponent.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/NativeUISystemComponent.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/NonUniformScaleComponent.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/NonUniformScaleComponent.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/TransformComponent.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Components/TransformComponent.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Device/DeviceAttributesSystemComponent.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Device/DeviceAttributesSystemComponent.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/DocumentPropertyEditor/ExpanderSettings.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/DocumentPropertyEditor/ExpanderSettings.h,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/BehaviorEntity.cpp,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/BehaviorEntity.h,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/EntityContext.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/EntityContext.h,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/GameEntityContextComponent.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/GameEntityContextComponent.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/SliceEntityOwnershipService.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/SliceEntityOwnershipService.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/SliceGameEntityOwnershipService.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Entity/SliceGameEntityOwnershipService.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/FileTag/FileTagComponent.cpp,3,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/FileTag/FileTagComponent.h,3,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/IO/RemoteStorageDrive.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/IO/RemoteStorageDrive.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Buses/Requests/InputChannelRequestBus.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Channels/InputChannel.cpp,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Channels/InputChannel.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Channels/InputChannelId.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Channels/InputChannelId.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Contexts/InputContextComponent.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Contexts/InputContextComponent.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Gamepad/InputDeviceGamepad.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Gamepad/InputDeviceGamepad.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/InputDevice.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/InputDevice.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/InputDeviceId.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/InputDeviceId.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Keyboard/InputDeviceKeyboard.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Keyboard/InputDeviceKeyboard.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Motion/InputDeviceMotion.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Motion/InputDeviceMotion.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Mouse/InputDeviceMouse.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Mouse/InputDeviceMouse.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Touch/InputDeviceTouch.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/Touch/InputDeviceTouch.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/VirtualKeyboard/InputDeviceVirtualKeyboard.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Devices/VirtualKeyboard/InputDeviceVirtualKeyboard.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Mappings/InputMapping.cpp,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Mappings/InputMapping.h,2,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Mappings/InputMappingAnd.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Mappings/InputMappingAnd.h,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
symbol_reference,ReflectContext,AZ::ReflectContext,class,ISplines.h,,Code/Framework/AzFramework/AzFramework/Input/Mappings/InputMappingOr.cpp,1,1,,,,,,,,,unresolved_identifier_match,low,Exact per-file lexical match record; unresolved matches may be coincidental.
